JobId,IfdefJobId,SimExitCode,VarExitCode,DiffErrors,ErrOnlyInSim,ErrOnlyInVar,OkInBoth,SameErrors,TestOnlyInSim,TestOnlyInVar,VarTime,SimTime,TestDir,TestCfg,ProgramCfg,TimeDiff
2692,117,0,0,0,0,0,25,1,0,0,66.91,67.85,dev,dotlock.cfg,id2i_optionstruct_001.h,1.3950727219
2693,117,0,0,0,0,0,25,1,0,0,65.11,66.1,dev,dotlock.cfg,id2i_optionstruct_002.h,1.5090313238
2698,117,0,0,0,0,0,25,1,0,0,77.56,77.72,dev,dotlock.cfg,id2i_optionstruct_007.h,0.2060793405
2707,117,0,0,0,0,0,25,1,0,0,73.67,69.24,dev,dotlock.cfg,id2i_optionstruct_016.h,-6.1997061087
2711,117,0,0,0,0,0,25,1,0,0,62.57,63.16,dev,dotlock.cfg,id2i_optionstruct_020.h,0.9385190488
2712,117,0,0,0,0,0,25,1,0,0,78.24,79.07,dev,dotlock.cfg,id2i_optionstruct_021.h,1.0552412434
2714,118,0,0,0,0,0,25,1,0,0,67.29,67.38,dev,eintr1.cfg,id2i_optionstruct_000.h,0.1336600579
2715,118,0,0,0,0,0,25,1,0,0,68.15,67.56,dev,eintr1.cfg,id2i_optionstruct_001.h,-0.8695011421
2720,118,0,0,0,0,0,24,1,1,0,64.74,69.16,dev,eintr1.cfg,id2i_optionstruct_006.h,6.6019417476
2721,118,0,0,0,0,0,25,1,0,0,68.49,67.98,dev,eintr1.cfg,id2i_optionstruct_007.h,-0.7474170147
2722,118,0,0,0,0,0,25,1,0,0,68.94,67.34,dev,eintr1.cfg,id2i_optionstruct_008.h,-2.3481068389
2725,118,0,0,0,0,0,25,1,0,0,66.45,65.27,dev,eintr1.cfg,id2i_optionstruct_011.h,-1.7916793198
2742,119,0,0,0,0,0,25,1,0,0,71.86,68,dev,excl.cfg,id2i_optionstruct_005.h,-5.5198055198
2744,119,0,0,0,0,0,25,1,0,0,63.48,62.82,dev,excl.cfg,id2i_optionstruct_007.h,-1.0451306413
2745,119,0,0,0,0,0,25,1,0,0,65.63,65.65,dev,excl.cfg,id2i_optionstruct_008.h,0.0304692261
2746,119,0,0,0,0,0,25,1,0,0,76.15,77.2,dev,excl.cfg,id2i_optionstruct_009.h,1.3694163678
2748,119,0,0,0,0,0,25,1,0,0,62.52,62.85,dev,excl.cfg,id2i_optionstruct_011.h,0.5264417325
2751,119,0,0,0,0,0,25,1,0,0,68.3,68.88,dev,excl.cfg,id2i_optionstruct_014.h,0.8456043155
2758,119,0,0,0,0,0,25,1,0,0,78.65,80.07,dev,excl.cfg,id2i_optionstruct_021.h,1.7893145161
2759,119,0,0,0,0,0,25,1,0,0,64.81,63.64,dev,excl.cfg,id2i_optionstruct_022.h,-1.8217205138
2789,121,0,0,0,0,0,25,1,0,0,77.79,77.77,dev,nolock.cfg,id2i_optionstruct_006.h,-0.025713551
2790,121,0,0,0,0,0,24,1,1,0,61.77,66.85,dev,nolock.cfg,id2i_optionstruct_007.h,7.8992380656
2794,121,0,0,0,0,0,25,1,0,0,64.99,65.35,dev,nolock.cfg,id2i_optionstruct_011.h,0.5524014117
2795,121,0,0,0,0,0,25,1,0,0,68.72,67.12,dev,nolock.cfg,id2i_optionstruct_012.h,-2.3557126031
2796,121,2,2,0,0,0,24,2,0,0,65.04,66.01,dev,nolock.cfg,id2i_optionstruct_013.h,1.4803510111
2797,121,0,0,0,0,0,25,1,0,0,64.7,62.83,dev,nolock.cfg,id2i_optionstruct_014.h,-2.9326432996
2798,121,0,0,0,0,0,25,1,0,0,65.69,64.4,dev,nolock.cfg,id2i_optionstruct_015.h,-1.9832423707
2801,121,0,0,0,0,0,25,1,0,0,67.82,67.47,dev,nolock.cfg,id2i_optionstruct_018.h,-0.5174070515
2804,121,0,0,0,0,0,25,1,0,0,79.34,80.92,dev,nolock.cfg,id2i_optionstruct_021.h,1.9717958318
2805,121,0,0,0,0,0,25,1,0,0,62.23,63.75,dev,nolock.cfg,id2i_optionstruct_022.h,2.4130814415
2847,123,0,0,0,0,0,25,1,0,0,70.35,68.93,dev,plock.cfg,id2i_optionstruct_018.h,-2.0390580126
3473,151,0,0,0,0,0,17,0,0,0,1217.4,1228.29,extra1,c1.cfg,id2i_optionstruct_000.h,0.8905462262
3474,151,0,0,0,0,0,17,0,0,0,1002.42,1005.9,extra1,c1.cfg,id2i_optionstruct_001.h,0.3465583174
3475,151,0,0,0,0,0,17,0,0,0,1082.55,1080.33,extra1,c1.cfg,id2i_optionstruct_002.h,-0.2052818464
3476,151,0,0,0,0,0,17,0,0,0,1058.36,1061.55,extra1,c1.cfg,id2i_optionstruct_003.h,0.3009561727
3477,151,0,0,0,0,0,17,0,0,0,1030.97,1035.46,extra1,c1.cfg,id2i_optionstruct_004.h,0.4345658938
3478,151,0,0,0,0,0,17,0,0,0,1242.81,1226.48,extra1,c1.cfg,id2i_optionstruct_005.h,-1.3226474007
3479,151,0,0,0,0,0,17,0,0,0,1036.56,1039.25,extra1,c1.cfg,id2i_optionstruct_006.h,0.2591759361
3480,151,0,0,0,0,0,17,0,0,0,1045.63,1045.53,extra1,c1.cfg,id2i_optionstruct_007.h,-0.0095640697
3481,151,0,0,0,0,0,17,0,0,0,990.9,992.9,extra1,c1.cfg,id2i_optionstruct_008.h,0.2016332292
3482,151,0,0,0,0,0,17,0,0,0,1084.2,1092.73,extra1,c1.cfg,id2i_optionstruct_009.h,0.7836724194
3484,151,0,0,0,0,0,17,0,0,0,997.15,998.47,extra1,c1.cfg,id2i_optionstruct_011.h,0.1322897145
3485,151,0,0,0,0,0,17,0,0,0,985.19,983.32,extra1,c1.cfg,id2i_optionstruct_012.h,-0.1899914148
3486,151,0,0,0,0,0,17,0,0,0,1047.48,1051.66,extra1,c1.cfg,id2i_optionstruct_013.h,0.3982583344
3487,151,0,0,0,0,0,17,0,0,0,1132.64,1138.66,extra1,c1.cfg,id2i_optionstruct_014.h,0.5300928983
3488,151,0,0,0,0,0,17,0,0,0,1012.5,1009.19,extra1,c1.cfg,id2i_optionstruct_015.h,-0.3274488176
3489,151,27,27,0,0,0,12,5,0,0,986.29,983.81,extra1,c1.cfg,id2i_optionstruct_016.h,-0.2517638699
3490,151,0,0,0,0,0,17,0,0,0,994.4,994.8,extra1,c1.cfg,id2i_optionstruct_017.h,0.0402171727
3491,151,1,1,0,0,0,16,1,0,0,1008.98,995.43,extra1,c1.cfg,id2i_optionstruct_018.h,-1.3520187985
3492,151,0,0,0,0,0,17,0,0,0,1034.36,1037.29,extra1,c1.cfg,id2i_optionstruct_019.h,0.2828663143
3493,151,0,0,0,0,0,17,0,0,0,1034.18,1042.61,extra1,c1.cfg,id2i_optionstruct_020.h,0.811829795
3494,151,0,0,0,0,0,17,0,0,0,1086.65,1090.04,extra1,c1.cfg,id2i_optionstruct_021.h,0.3114821127
3495,151,0,0,0,0,0,17,0,0,0,1047.24,1049.33,extra1,c1.cfg,id2i_optionstruct_022.h,0.199373262
3496,152,0,0,0,0,0,12,0,0,0,1073.8,1064,extra1,c2.cfg,id2i_optionstruct_000.h,-0.9168303864
3497,152,0,0,0,0,0,12,0,0,0,1047.91,1037.57,extra1,c2.cfg,id2i_optionstruct_001.h,-0.9916182366
3498,152,0,0,0,0,0,12,0,0,0,1095.8,1095.06,extra1,c2.cfg,id2i_optionstruct_002.h,-0.0675533809
3499,152,0,0,0,0,0,12,0,0,0,1134.01,1129.28,extra1,c2.cfg,id2i_optionstruct_003.h,-0.4179756019
3500,152,0,0,0,0,0,12,0,0,0,1220.24,1220.28,extra1,c2.cfg,id2i_optionstruct_004.h,0.0032779899
3501,152,0,0,0,0,0,12,0,0,0,1225.68,1226.29,extra1,c2.cfg,id2i_optionstruct_005.h,0.0497559106
3502,152,0,0,0,0,0,12,0,0,0,991.42,997.07,extra1,c2.cfg,id2i_optionstruct_006.h,0.5682703961
3503,152,0,0,0,0,0,12,0,0,0,984.63,983.34,extra1,c2.cfg,id2i_optionstruct_007.h,-0.1310995594
3504,152,0,0,0,0,0,12,0,0,0,979.37,983.06,extra1,c2.cfg,id2i_optionstruct_008.h,0.3760643692
3505,152,0,0,0,0,0,12,0,0,0,989.34,990.53,extra1,c2.cfg,id2i_optionstruct_009.h,0.1202099128
3507,152,0,0,0,0,0,12,0,0,0,1037.28,1028.26,extra1,c2.cfg,id2i_optionstruct_011.h,-0.8733793584
3508,152,0,0,0,0,0,12,0,0,0,1036.96,1033.23,extra1,c2.cfg,id2i_optionstruct_012.h,-0.3603533975
3509,152,0,0,0,0,0,12,0,0,0,1043.77,1045.51,extra1,c2.cfg,id2i_optionstruct_013.h,0.1665645581
3510,152,0,0,0,0,0,12,0,0,0,1030.13,1036.24,extra1,c2.cfg,id2i_optionstruct_014.h,0.5913752135
3511,152,0,0,0,0,0,12,0,0,0,1075.92,1067.15,extra1,c2.cfg,id2i_optionstruct_015.h,-0.8184520338
3512,152,0,0,0,0,0,12,0,0,0,1064.07,1069.44,extra1,c2.cfg,id2i_optionstruct_016.h,0.5033958125
3513,152,0,0,0,0,0,12,0,0,0,1079.9,1074.52,extra1,c2.cfg,id2i_optionstruct_017.h,-0.4994383639
3514,152,1,1,0,0,0,11,1,0,0,1123.69,1121.61,extra1,c2.cfg,id2i_optionstruct_018.h,-0.1852759097
3515,152,0,0,0,0,0,12,0,0,0,1227.63,1228.35,extra1,c2.cfg,id2i_optionstruct_019.h,0.0586323993
3516,152,0,0,0,0,0,12,0,0,0,1225.1,1232.35,extra1,c2.cfg,id2i_optionstruct_020.h,0.5900425238
3517,152,0,0,0,0,0,12,0,0,0,1007.79,1012.4,extra1,c2.cfg,id2i_optionstruct_021.h,0.4563927155
3518,152,0,0,0,0,0,12,0,0,0,993.03,1009.52,extra1,c2.cfg,id2i_optionstruct_022.h,1.6469002022
3726,162,0,0,0,0,0,13,0,0,0,1298.42,1308.54,extra1,cC.cfg,id2i_optionstruct_000.h,0.7763832203
3727,162,0,0,0,0,0,13,0,0,0,1320.12,1321.7,extra1,cC.cfg,id2i_optionstruct_001.h,0.1196145082
3728,162,0,0,0,0,0,13,0,0,0,1371.77,1372.57,extra1,cC.cfg,id2i_optionstruct_002.h,0.0583018139
3729,162,0,0,0,0,0,13,0,0,0,1379.4,1392.3,extra1,cC.cfg,id2i_optionstruct_003.h,0.9308366706
3730,162,0,0,0,0,0,13,0,0,0,1383.22,1393.88,extra1,cC.cfg,id2i_optionstruct_004.h,0.7677073206
3731,162,0,0,0,0,0,13,0,0,0,1396.61,1394.58,extra1,cC.cfg,id2i_optionstruct_005.h,-0.1454576722
3732,162,0,0,0,0,0,13,0,0,0,1412.05,1414.73,extra1,cC.cfg,id2i_optionstruct_006.h,0.189615039
3733,162,0,0,0,0,0,13,0,0,0,1410.8,1442.8,extra1,cC.cfg,id2i_optionstruct_007.h,2.2427810485
3734,162,0,0,0,0,0,13,0,0,0,1397.77,1424.88,extra1,cC.cfg,id2i_optionstruct_008.h,1.9208899438
3735,162,0,0,0,0,0,13,0,0,0,1493.98,1522.06,extra1,cC.cfg,id2i_optionstruct_009.h,1.86204427
3737,162,0,0,0,0,0,13,0,0,0,1635.42,1669.65,extra1,cC.cfg,id2i_optionstruct_011.h,2.0713630876
3738,162,0,0,0,0,0,13,0,0,0,1688.82,1702.51,extra1,cC.cfg,id2i_optionstruct_012.h,0.8073528675
3739,162,0,0,0,0,0,13,0,0,0,1343.75,1344.07,extra1,cC.cfg,id2i_optionstruct_013.h,0.0238111183
3740,162,0,0,0,0,0,13,0,0,0,1317.48,1316.92,extra1,cC.cfg,id2i_optionstruct_014.h,-0.0425144245
3741,162,0,0,0,0,0,13,0,0,0,1310.91,1308.66,extra1,cC.cfg,id2i_optionstruct_015.h,-0.1717839187
3742,162,0,0,0,0,0,13,0,0,0,1321.89,1331.29,extra1,cC.cfg,id2i_optionstruct_016.h,0.7085836619
3743,162,0,0,0,0,0,13,0,0,0,1378.73,1362.11,extra1,cC.cfg,id2i_optionstruct_017.h,-1.212766889
3744,162,1,1,0,0,0,12,1,0,0,1041.22,1028.61,extra1,cC.cfg,id2i_optionstruct_018.h,-1.2184575545
3745,162,0,0,0,0,0,13,0,0,0,1410.47,1406.34,extra1,cC.cfg,id2i_optionstruct_019.h,-0.2932395156
3746,162,0,0,0,0,0,13,0,0,0,1402.81,1391.21,extra1,cC.cfg,id2i_optionstruct_020.h,-0.8303448078
3747,162,0,0,0,0,0,13,0,0,0,1482.75,1521.4,extra1,cC.cfg,id2i_optionstruct_021.h,2.5731072017
3748,162,0,0,0,0,0,13,0,0,0,1442.34,1435.25,extra1,cC.cfg,id2i_optionstruct_022.h,-0.4927734667
3841,167,0,0,0,0,0,13,0,0,0,1081.69,1073.12,extra1,dotlock.cfg,id2i_optionstruct_000.h,-0.7954297595
3842,167,0,0,0,0,0,13,0,0,0,1156.41,1145.79,extra1,dotlock.cfg,id2i_optionstruct_001.h,-0.922595778
3843,167,0,0,0,0,0,13,0,0,0,1294.29,1278.48,extra1,dotlock.cfg,id2i_optionstruct_002.h,-1.229025525
3844,167,0,0,0,0,0,13,0,0,0,1012.43,1002.96,extra1,dotlock.cfg,id2i_optionstruct_003.h,-0.9397684815
3845,167,0,0,0,0,0,13,0,0,0,1014.83,1009.07,extra1,dotlock.cfg,id2i_optionstruct_004.h,-0.5691980829
3846,167,0,0,0,0,0,13,0,0,0,1286.36,1283.11,extra1,dotlock.cfg,id2i_optionstruct_005.h,-0.2529704569
3847,167,0,0,0,0,0,13,0,0,0,1033.38,1046.78,extra1,dotlock.cfg,id2i_optionstruct_006.h,1.2883624337
3848,167,0,0,0,0,0,13,0,0,0,991.94,984.92,extra1,dotlock.cfg,id2i_optionstruct_007.h,-0.7102172132
3849,167,0,0,0,0,0,13,0,0,0,1009.9,1007.15,extra1,dotlock.cfg,id2i_optionstruct_008.h,-0.2726754419
3850,167,0,0,0,0,0,13,0,0,0,1080.3,1078.76,extra1,dotlock.cfg,id2i_optionstruct_009.h,-0.1426546738
3852,167,0,0,0,0,0,13,0,0,0,1037.99,1037.49,extra1,dotlock.cfg,id2i_optionstruct_011.h,-0.0481816255
3853,167,0,0,0,0,0,13,0,0,0,1062.02,1056.83,extra1,dotlock.cfg,id2i_optionstruct_012.h,-0.4898883828
3854,167,0,0,0,0,0,13,0,0,0,1062.89,1056.71,extra1,dotlock.cfg,id2i_optionstruct_013.h,-0.5831288922
3855,167,0,0,0,0,0,13,0,0,0,1083.18,1086.51,extra1,dotlock.cfg,id2i_optionstruct_014.h,0.3069562933
3856,167,0,0,0,0,0,13,0,0,0,1139.33,1136.49,extra1,dotlock.cfg,id2i_optionstruct_015.h,-0.249580371
3857,167,0,0,0,0,0,13,0,0,0,1133.17,1143.57,extra1,dotlock.cfg,id2i_optionstruct_016.h,0.9135869708
3858,167,0,0,0,0,0,13,0,0,0,1008.52,1003.97,extra1,dotlock.cfg,id2i_optionstruct_017.h,-0.4521761599
3859,167,1,1,0,0,0,12,1,0,0,1010.03,1011.95,extra1,dotlock.cfg,id2i_optionstruct_018.h,0.1899128577
3860,167,0,0,0,0,0,13,0,0,0,1270.23,1267.88,extra1,dotlock.cfg,id2i_optionstruct_019.h,-0.1851771594
3861,167,0,0,0,0,0,13,0,0,0,1036.68,1046.53,extra1,dotlock.cfg,id2i_optionstruct_020.h,0.9456559828
3862,167,0,0,0,0,0,13,0,0,0,1022.64,1018.55,extra1,dotlock.cfg,id2i_optionstruct_021.h,-0.4007466233
3863,167,0,0,0,0,0,13,0,0,0,1287.78,1274.01,extra1,dotlock.cfg,id2i_optionstruct_022.h,-1.0750295692
3864,168,0,0,0,0,0,13,0,0,0,1004.08,1006.39,extra1,eintr1.cfg,id2i_optionstruct_000.h,0.2297970126
3865,168,0,0,0,0,0,13,0,0,0,1079.85,1063.66,extra1,eintr1.cfg,id2i_optionstruct_001.h,-1.5106064352
3866,168,0,0,0,0,0,13,0,0,0,1043.2,1053.51,extra1,eintr1.cfg,id2i_optionstruct_002.h,0.9834454932
3867,168,0,0,0,0,0,13,0,0,0,1064.65,1078.68,extra1,eintr1.cfg,id2i_optionstruct_003.h,1.3091777748
3868,168,0,0,0,0,0,13,0,0,0,1057.72,1052.48,extra1,eintr1.cfg,id2i_optionstruct_004.h,-0.49663539
3869,168,0,0,0,0,0,13,0,0,0,1083.72,1072.58,extra1,eintr1.cfg,id2i_optionstruct_005.h,-1.0332514029
3870,168,0,0,0,0,0,13,0,0,0,1140.54,1141.63,extra1,eintr1.cfg,id2i_optionstruct_006.h,0.0955231205
3871,168,0,0,0,0,0,13,0,0,0,1145.92,1142.07,extra1,eintr1.cfg,id2i_optionstruct_007.h,-0.3365399324
3872,168,0,0,0,0,0,13,0,0,0,995.68,993.65,extra1,eintr1.cfg,id2i_optionstruct_008.h,-0.2040888138
3873,168,0,0,0,0,0,13,0,0,0,1007.47,1005.38,extra1,eintr1.cfg,id2i_optionstruct_009.h,-0.2076657476
3875,168,0,0,0,0,0,13,0,0,0,997.43,987.56,extra1,eintr1.cfg,id2i_optionstruct_011.h,-0.9944634482
3876,168,0,0,0,0,0,13,0,0,0,1032.89,1035.6,extra1,eintr1.cfg,id2i_optionstruct_012.h,0.2620268892
3877,168,0,0,0,0,0,13,0,0,0,1002.4,1006.54,extra1,eintr1.cfg,id2i_optionstruct_013.h,0.4121576553
3878,168,0,0,0,0,0,13,0,0,0,1276.5,1264.8,extra1,eintr1.cfg,id2i_optionstruct_014.h,-0.9207885728
3879,168,0,0,0,0,0,13,0,0,0,1033.3,1033.31,extra1,eintr1.cfg,id2i_optionstruct_015.h,0.0009677685
3880,168,0,0,0,0,0,13,0,0,0,1074.03,1065.2,extra1,eintr1.cfg,id2i_optionstruct_016.h,-0.8255306816
3881,168,0,0,0,0,0,13,0,0,0,1257.76,1230.78,extra1,eintr1.cfg,id2i_optionstruct_017.h,-2.168339669
3882,168,1,1,0,0,0,12,1,0,0,1053.08,1050.13,extra1,eintr1.cfg,id2i_optionstruct_018.h,-0.2805235806
3883,168,0,0,0,0,0,13,0,0,0,1059.32,1060.13,extra1,eintr1.cfg,id2i_optionstruct_019.h,0.0764349242
3884,168,0,0,0,0,0,13,0,0,0,1075.85,1078.93,extra1,eintr1.cfg,id2i_optionstruct_020.h,0.2858760523
3885,168,0,0,0,0,0,13,0,0,0,1024.69,1024.66,extra1,eintr1.cfg,id2i_optionstruct_021.h,-0.0029277576
3886,168,0,0,0,0,0,13,0,0,0,1003.56,1006.22,extra1,eintr1.cfg,id2i_optionstruct_022.h,0.2647055897
3887,169,0,0,0,0,0,13,0,0,0,1134.58,1125.05,extra1,excl.cfg,id2i_optionstruct_000.h,-0.8435009271
3888,169,0,0,0,0,0,13,0,0,0,1136.02,1131.23,extra1,excl.cfg,id2i_optionstruct_001.h,-0.4225383173
3889,169,0,0,0,0,0,13,0,0,0,1075.09,1084.58,extra1,excl.cfg,id2i_optionstruct_002.h,0.8788379706
3890,169,0,0,0,0,0,13,0,0,0,989.23,987.94,extra1,excl.cfg,id2i_optionstruct_003.h,-0.1304895381
3891,169,0,0,0,0,0,13,0,0,0,1031.21,1035.02,extra1,excl.cfg,id2i_optionstruct_004.h,0.3687875987
3892,169,0,0,0,0,0,13,0,0,0,1000.25,994.61,extra1,excl.cfg,id2i_optionstruct_005.h,-0.5654532148
3893,169,0,0,0,0,0,13,0,0,0,1028.17,1022.84,extra1,excl.cfg,id2i_optionstruct_006.h,-0.519743931
3894,169,0,0,0,0,0,13,0,0,0,1059.69,1061.19,extra1,excl.cfg,id2i_optionstruct_007.h,0.1414507186
3895,169,0,0,0,0,0,13,0,0,0,1258.72,1261.47,extra1,excl.cfg,id2i_optionstruct_008.h,0.2182375138
3896,169,0,0,0,0,0,13,0,0,0,1039.14,1046.93,extra1,excl.cfg,id2i_optionstruct_009.h,0.7468589261
3898,169,0,0,0,0,0,13,0,0,0,1046.81,1042.73,extra1,excl.cfg,id2i_optionstruct_011.h,-0.390516573
3899,169,0,0,0,0,0,13,0,0,0,1224.43,1213.94,extra1,excl.cfg,id2i_optionstruct_012.h,-0.8604108482
3900,169,0,0,0,0,0,13,0,0,0,1063.22,1061.4,extra1,excl.cfg,id2i_optionstruct_013.h,-0.1713247545
3901,169,0,0,0,0,0,13,0,0,0,993.99,995.16,extra1,excl.cfg,id2i_optionstruct_014.h,0.1176381872
3902,169,0,0,0,0,0,13,0,0,0,994.68,995.35,extra1,excl.cfg,id2i_optionstruct_015.h,0.0673356683
3903,169,0,0,0,0,0,13,0,0,0,1129.48,1128.97,extra1,excl.cfg,id2i_optionstruct_016.h,-0.0451637185
3904,169,0,0,0,0,0,13,0,0,0,1118.12,1096.89,extra1,excl.cfg,id2i_optionstruct_017.h,-1.9169213683
3905,169,1,1,0,0,0,12,1,0,0,980.64,985.34,extra1,excl.cfg,id2i_optionstruct_018.h,0.4781330431
3906,169,0,0,0,0,0,13,0,0,0,1074.45,1073.13,extra1,excl.cfg,id2i_optionstruct_019.h,-0.1229290643
3907,169,0,0,0,0,0,13,0,0,0,1113.64,1132.7,extra1,excl.cfg,id2i_optionstruct_020.h,1.6969826473
3908,169,0,0,0,0,0,13,0,0,0,1031.56,1029.7,extra1,excl.cfg,id2i_optionstruct_021.h,-0.1804721384
3909,169,0,0,0,0,0,13,0,0,0,1031.42,1030.35,extra1,excl.cfg,id2i_optionstruct_022.h,-0.1037943127
3910,170,0,0,0,0,0,13,0,0,0,1020.35,1022.98,extra1,mmap2.cfg,id2i_optionstruct_000.h,0.2574229322
3911,170,0,0,0,0,0,13,0,0,0,1061.05,1064.59,extra1,mmap2.cfg,id2i_optionstruct_001.h,0.3330761559
3912,170,0,0,0,0,0,13,0,0,0,1059.16,1045.38,extra1,mmap2.cfg,id2i_optionstruct_002.h,-1.3095498304
3913,170,0,0,0,0,0,13,0,0,0,1043.82,1045.94,extra1,mmap2.cfg,id2i_optionstruct_003.h,0.2028941122
3914,170,0,0,0,0,0,13,0,0,0,1074.87,1083.62,extra1,mmap2.cfg,id2i_optionstruct_004.h,0.8107519609
3915,170,0,0,0,0,0,13,0,0,0,993.13,990.33,extra1,mmap2.cfg,id2i_optionstruct_005.h,-0.2823349097
3916,170,0,0,0,0,0,13,0,0,0,999.83,1001.61,extra1,mmap2.cfg,id2i_optionstruct_006.h,0.1778719322
3917,170,0,0,0,0,0,13,0,0,0,1079,1061.56,extra1,mmap2.cfg,id2i_optionstruct_007.h,-1.629480136
3918,170,0,0,0,0,0,13,0,0,0,1261,1260.55,extra1,mmap2.cfg,id2i_optionstruct_008.h,-0.0356923321
3919,170,0,0,0,0,0,13,0,0,0,1231.75,1213.27,extra1,mmap2.cfg,id2i_optionstruct_009.h,-1.5116440765
3921,170,0,0,0,0,0,13,0,0,0,985.39,988.95,extra1,mmap2.cfg,id2i_optionstruct_011.h,0.3606268424
3922,170,0,0,0,0,0,13,0,0,0,1124.55,1129.35,extra1,mmap2.cfg,id2i_optionstruct_012.h,0.4259283908
3923,170,0,0,0,0,0,13,0,0,0,1093.53,1088.4,extra1,mmap2.cfg,id2i_optionstruct_013.h,-0.4702259009
3924,170,0,0,0,0,0,13,0,0,0,1065.08,1061.45,extra1,mmap2.cfg,id2i_optionstruct_014.h,-0.3414012499
3925,170,0,0,0,0,0,13,0,0,0,1002.54,997.78,extra1,mmap2.cfg,id2i_optionstruct_015.h,-0.4759238522
3926,170,0,0,0,0,0,13,0,0,0,1026.11,1040.18,extra1,mmap2.cfg,id2i_optionstruct_016.h,1.3618611134
3927,170,0,0,0,0,0,13,0,0,0,1131.81,1106.77,extra1,mmap2.cfg,id2i_optionstruct_017.h,-2.2371324679
3928,170,1,1,0,0,0,12,1,0,0,1026.42,1024.85,extra1,mmap2.cfg,id2i_optionstruct_018.h,-0.1530758993
3929,170,0,0,0,0,0,13,0,0,0,1059.58,1060.25,extra1,mmap2.cfg,id2i_optionstruct_019.h,0.0632126161
3930,170,0,0,0,0,0,13,0,0,0,1039.25,1041,extra1,mmap2.cfg,id2i_optionstruct_020.h,0.1682490085
3931,170,0,0,0,0,0,13,0,0,0,1068.36,1084.93,extra1,mmap2.cfg,id2i_optionstruct_021.h,1.5390402593
3932,170,0,0,0,0,0,13,0,0,0,988.93,991.03,extra1,mmap2.cfg,id2i_optionstruct_022.h,0.2121254975
3933,171,0,0,0,0,0,13,0,0,0,1083.58,1081.75,extra1,nolock.cfg,id2i_optionstruct_000.h,-0.1690273538
3934,171,0,0,0,0,0,13,0,0,0,1002.83,998.84,extra1,nolock.cfg,id2i_optionstruct_001.h,-0.398667113
3935,171,0,0,0,0,0,13,0,0,0,1075.82,1063.89,extra1,nolock.cfg,id2i_optionstruct_002.h,-1.1151043833
3936,171,0,0,0,0,0,13,0,0,0,991.43,984.11,extra1,nolock.cfg,id2i_optionstruct_003.h,-0.741063203
3937,171,0,0,0,0,0,13,0,0,0,1213.63,1223.59,extra1,nolock.cfg,id2i_optionstruct_004.h,0.8173246568
3938,171,0,0,0,0,0,13,0,0,0,1261.68,1255.98,extra1,nolock.cfg,id2i_optionstruct_005.h,-0.4528014108
3939,171,0,0,0,0,0,13,0,0,0,1002.72,997.08,extra1,nolock.cfg,id2i_optionstruct_006.h,-0.5640564056
3940,171,0,0,0,0,0,13,0,0,0,1091.55,1092.14,extra1,nolock.cfg,id2i_optionstruct_007.h,0.0540369741
3941,171,0,0,0,0,0,13,0,0,0,1029.97,1026.2,extra1,nolock.cfg,id2i_optionstruct_008.h,-0.3667011969
3942,171,0,0,0,0,0,13,0,0,0,1128.29,1121.92,extra1,nolock.cfg,id2i_optionstruct_009.h,-0.5661693797
3944,171,0,0,0,0,0,13,0,0,0,1063.16,1051.42,extra1,nolock.cfg,id2i_optionstruct_011.h,-1.1103859868
3945,171,0,0,0,0,0,13,0,0,0,1101.44,1099.74,extra1,nolock.cfg,id2i_optionstruct_012.h,-0.1544626064
3946,171,0,0,0,0,0,13,0,0,0,1018.18,1005.62,extra1,nolock.cfg,id2i_optionstruct_013.h,-1.2412293705
3947,171,0,0,0,0,0,13,0,0,0,1059.3,1044.78,extra1,nolock.cfg,id2i_optionstruct_014.h,-1.3801756587
3948,171,0,0,0,0,0,13,0,0,0,1042.68,1046.76,extra1,nolock.cfg,id2i_optionstruct_015.h,0.390535263
3949,171,0,0,0,0,0,13,0,0,0,1071.75,1087.2,extra1,nolock.cfg,id2i_optionstruct_016.h,1.4312513027
3950,171,0,0,0,0,0,13,0,0,0,1000.31,999.44,extra1,nolock.cfg,id2i_optionstruct_017.h,-0.0870108764
3951,171,1,1,0,0,0,12,1,0,0,999.96,1002.86,extra1,nolock.cfg,id2i_optionstruct_018.h,0.2895916757
3952,171,0,0,0,0,0,13,0,0,0,1086.52,1088.01,extra1,nolock.cfg,id2i_optionstruct_019.h,0.1370411077
3953,171,0,0,0,0,0,13,0,0,0,1058.47,1059.75,extra1,nolock.cfg,id2i_optionstruct_020.h,0.1208561906
3954,171,0,0,0,0,0,13,0,0,0,1037.99,1075.44,extra1,nolock.cfg,id2i_optionstruct_021.h,3.5440019305
3955,171,0,0,0,0,0,13,0,0,0,1150.39,1208.92,extra1,nolock.cfg,id2i_optionstruct_022.h,4.9616201347
3979,173,0,0,0,0,0,13,0,0,0,375.16,382.76,extra1,plock.cfg,id2i_optionstruct_000.h,2.0054887059
3980,173,0,0,0,0,0,13,0,0,0,349.34,349.23,extra1,plock.cfg,id2i_optionstruct_001.h,-0.0314929069
3981,173,0,0,0,0,0,13,0,0,0,399.08,410.87,extra1,plock.cfg,id2i_optionstruct_002.h,2.9112908204
3982,173,0,0,0,0,0,13,0,0,0,369.17,375.71,extra1,plock.cfg,id2i_optionstruct_003.h,1.7559875416
